Purusharth Classes,,Wadi,Nagpur,India,440023,? DIPLOMA & DEGREE ENGINEERING COACHING FOR ALL BRANCHES AND SUBJECTS,[],"['Autocad\n                           \n                               classes', 'Autodesk Inventor\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'BTech Tuition', 'CAE Computer-Aided Engineering\n                           \n                               Training', 'CATIA\n                           \n                               Training', 'Catia 3D\n                           \n                               Training', 'Engineering Diploma Tuition', 'Engineering Entrance Coaching\n                           \n                               classes', 'MS Project\n                           \n                               Training', 'MTech Tuition']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
ADCC Academy Pvt. Ltd.,,Trimurti Nagar,Nagpur,India,440022,We do provide training on various computer courses,[],"['Computer Software\n                           \n                               Classes', '.Net Training', 'Autodesk Inventor\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'Autodesk Revit MEP\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1749928-medium190ap.png,[]
CADD Mastre,,Shankar Nagar,Nagpur,India,440010,CADD Mastre is one of the top CAD / CAE / Project Management Training Institutions in central India. CADD Mastre Training courses are industry-specific and have immediate relevance and use in the industrial world and productivity gain. Our courses are designed to provide a good volume of knowledge and a high degree of skill.,[],"['Project Management\n                           \n                               Training', 'Autocad\n                           \n                               classes', 'Autodesk REVIT\n                           \n                               Training', 'Electrical CAD\n                           \n                               Training', 'Electronic CAD\n                           \n                               Training', 'MCAD\n                           \n                               Training', 'Mechanical CAD\n                           \n                               Training', 'MS Project\n                           \n                               Training', 'MSP \n                           \n                               Training', 'CAD\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/418950-medium190ap.jpg,[]
Millennium Info Tech,,Chhaoni,Nagpur,India,440013,Millennium Info. Tech is an ISO 9001:2008 certified Institute which is established by young experience professional and enthusiastic entrepreneurs to pursue excellence in CAD/CAM/CAE & Project planning Piping Design and SAP Training,[],"['Corporate Training', 'Computer Software\n                           \n                               Classes', 'Microsoft Training', 'Project Management\n                           \n                               Training', 'Autocad\n                           \n                               classes', 'Other-Topics\n                           \n                               classes', 'Animation & Multimedia\n                           \n                               Classes', '3D Studio Max\n                           \n                               Training', 'AC3D 3D Modeling\n                           \n                               Training', 'Archi CAD\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'CATIA\n                           \n                               Training', 'MS Project\n                           \n                               Training', 'Revit Architecture\n                           \n                               Training', 'CAD\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/152074-medium190ap.jpg,[]
Cadd Cam Guru,,Nandanvan,Nagpur,India,440009,"3D Max Training Institutes In Nagpur,Computer Training Institutes For STAAD Pro ,Computer Training Institutes For Pro E ,Computer Training Institutes For MS Project ,Computer Training Institutes For Ansys ,Computer Training Institutes For AUTOCAD Revit Architecture In Nagpur,Computer Training Institutes For AUTOCAD Mechanical ,Computer Training Institutes For Creo Elements ,Computer Training Institutes For AUTOCAD 14,Computer Training Institutes For Solidworks ,AUTOCAD Training Institutes Nagpur",[],"['Autocad\n                           \n                               classes', 'Animation & Multimedia\n                           \n                               Classes', '3D Studio Max\n                           \n                               Training', 'Ansys\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'CAE Computer-Aided Engineering\n                           \n                               Training', 'MS Project\n                           \n                               Training', 'SolidWorks\n                           \n                               Training', 'CAD\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/947415-medium190ap.jpg,[]
Atlanta Computer Institute,,Dharampeth,Nagpur,India,440010,"ATLANTA COMPUTER INSTITUTE in Nagpur is Central India's Leading & Best Computer Education Institute . It has been conducting Training Classes from last 15 years. The Computer & IT courses taught are Basics, MS-Office,  Web Page Designing, Web Site Development,  Search Engine Optimization,  PHP & MySQL, Joomla,  C,  C++,  Java,  Advance Java, Oracle, Visual Basic, VB.Net, ASP.Net, C#.Net, Animations, Multimedia, Flash, Photoshop, Coreldraw,. Action Script, IIlustrator, Google Sketchup, Video Editing, Autocad, 3d studio Max, Maya, Pro-e,  CATIA,  Unigraphics, Ansys, StaadPro, Revit,  Hardware, Networking, CCNA, CCNP, CCIE,  MCSE, MCITP, MCP, MCTS, MCDBA, MCPD, MCTP, Red Hat Linux,  E-commerce,  Software Testing,  Ethical Hacking,  Embedded Systems, University Syllabus of BE,  Poly,  BCCA,  BCA,  MCA,  MCM,  BSc,  MSc,  12th Std State/CBSE and Live Projects. Project Guidance is provided for Final Year students.  Crash  and Fast Track & Regular Batches for every course is available.","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/23852-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/23853-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/23854-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/23855-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/28039-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/28040-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/28041-large.jpg', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/provider/photo/35482-large.jpg']","['Spoken English\n                           \n                               classes', 'Oracle Training', 'Web Designing\n                           \n                               Classes', 'Java Training\n                           \n                               Classes', 'PHP \n                           \n                               Classes', '.Net Training', 'Search Engine Optimization (SEO) Training\n                           \n                               classes', 'Computer Networking\n                           \n                               classes', 'Software Testing\n                           \n                               classes', 'Graphic Designing\n                           \n                               Classes', 'Autocad\n                           \n                               classes', '3D Animation training', 'Tally Software\n                           \n                               classes', 'Animation & Multimedia\n                           \n                               Classes', 'Ansys\n                           \n                               Training', 'Archi CAD\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'Cad Staad Pro classes', 'Electrical CAD\n                           \n                               Training', 'Maya 3D Animation\n                           \n                               Training', 'CAD\n                           \n                               Training', 'Digital Marketing Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/25581-medium190ap.jpg,"[u'a\n\n\n\n\n\n\n\n\n\n\n\n\nashish\n\n attended \n\n posted on 30 Aug, 2011\n\r\n\t\t\t\t\t""I have done Hardware Specialist course in Atlanta Computer Institute Dharampeth Nagpur. The Staff are very good. ""', u'a\n\n\n\n\n\n\n\n\n\n\n\n\nashish\n\n attended \n\n posted on 30 Aug, 2011\n\r\n\t\t\t\t\t""I have done Hardware Specialist course in Atlanta Computer Institute Dharampeth Nagpur. The Staff are very good. ""']"
